"Year";"Month";"Alliz_Maso_Strimo_Osservatore";"Andalo";"Anterivo_Osservatore";"Anterselva_di_Mezzo_Osservatore";"Belvedere_sas_bece_";"Bondone_viote";"Braies_Ferrara_Osservatore";"Bronzolo_Osservatore";"Buffaure";"Campiglio_pradalago";"Canazei_ciampac";"Caoria";"Casere_di_Fuori_Osservatore";"Col_verde";"Corona_Cortaccia_Osservatore";"Costalovara_Osservatore";"Diga_di_Gioveretto_Osservatore";"Diga_di_Neves_Osservatore";"Diga_di_Quaira_Osservatore";"Diga_di_Valdaora_Osservatore";"Diga_di_Vizze_Osservatore";"Diga_di_Zoccolo_Osservatore";"Dossioli_pra_alpesina";"Favogna_di_sotto_Osservatore";"Fie_allo_Sciliar_Osservatore";"Fleres_Osservatore";"Folgaria_passo_sommo";"Folgarida_malghet_aut";"Fontana_Bianca";"Fortezza_Osservatore";"Fundres_Osservatore";"Groste_";"La_Villa_in_Badia_Osservatore";"Lago_di_calaita";"Lago_Verde_Osservatore";"Lazfons_Osservatore";"Longiaru_Osservatore";"Lusia";"Luson_Osservatore";"Maia_Alta_Osservatore";"Malga_baessa";"Malga_bissina";"Malga_val_cigolera";"Malga_zugna";"Marmolada";"Masi_lozen";"Mazia_Osservatore";"Melago_Osservatore";"Meltina_Osservatore";"Molini_di_Tures_Osservatore";"Monte_bondone_vason_palon";"Monte_Maria_Osservatore";"Nova_Levante_Osservatore";"Nova_Ponente_Maso_di_sopra_Osservatore";"Ora_Osservatore";"Ortisei_Osservatore";"Paganella";"Pampeago";"Pampeago_monsorno";"Pampeago_tresca";"Panarotta";"Paneveggio";"Passo_brocon_malga_marande";"Passo_durone";"Passo_fedaia";"Passo_rolle";"Passo_san_pellegrino";"Passo_san_valentino";"Passo_tonale_scuola_pat";"Passo_valles";"Pejo_tarlenta";"Pennes_Osservatore";"Pinzolo_grual";"Plata_Osservatore";"Pozza_di_fassa";"Prato_allo_Stelvio_Osservatore";"Predazzo_gardone";"Presena";"Rabbi";"Racines_di_Dentro_Osservatore";"Redagno_Osservatore";"Ridanna_Osservatore";"Rifiano_Beobachter";"Rifugio_trivena";"Roia_di_Fuori_Osservatore";"Rumo";"S_Cassiano_Osservatore";"S_Genesio_Atesino_Osservatore";"S_Leonardo_in_Passiria_Osservatore";"S_Maddalena_in_Casies_Osservatore";"S_Martino_in_Passiria_Osservatore";"S_Pancrazio_Osservatore";"S_Valentino_alla_Muta_Osservatore";"S_Valpurga_d_Ultimo_Osservatore";"S_Vito_di_Braies_Osservatore";"San_Candido_Osservatore";"San_martino_di_castrozza";"San_Martino_Osservatore";"Scena_Osservatore";"Sesto_Osservatore";"Silandro_Convento_Osservatore";"Slingia_Osservatore";"Terento_Osservatore";"Terme_di_Brennero_Osservatore";"Tremalzo";"Trento_citta_";"Val_noana_diga";"Vallarsa_pian_fugazze";"Valles_osservatore";"Valluzza_Osservatore";"Vanga_Osservatore";"Vermiglio";"Vigo_di_fassa_ciampedie";"Villa_welsperg";"Vipiteno_osservatore"
2001;11;1;NA;0;1;NA;NA;1;0;NA;NA;NA;NA;1;NA;0;NA;2;4;1;1;2;0;NA;0;0;NA;NA;NA;1;0;1;NA;1;NA;10;0;2;NA;0;0;NA;3;NA;NA;NA;NA;0;5;0;0;NA;0;NA;0;0;0;9;NA;NA;NA;NA;2;NA;NA;NA;13;NA;NA;7;10;NA;1;NA;0;NA;0;NA;NA;NA;1;2;2;0;NA;3;NA;2;NA;NA;1;0;0;1;NA;2;1;2;1;0;1;0;2;1;6;NA;NA;NA;NA;NA;1;0;NA;NA;NA;0
2001;12;0;0;0;2;2;1;1;0;0;NA;7;NA;0;NA;0;NA;0;22;0;1;3;0;NA;0;0;NA;NA;NA;0;0;1;NA;1;NA;10;0;1;4;0;0;NA;2;NA;NA;NA;NA;0;25;0;1;NA;0;NA;0;0;0;11;9;2;4;NA;0;1;NA;NA;9;3;NA;9;10;9;1;NA;0;1;0;1;21;0;1;0;5;0;NA;14;NA;1;NA;NA;3;0;0;0;NA;2;1;0;0;0;0;0;0;1;7;NA;NA;0;NA;NA;0;0;NA;NA;0;0
2002;1;0;0;0;2;7;1;1;0;3;NA;22;0;2;NA;0;NA;1;24;2;1;2;0;NA;0;0;NA;1;13;1;0;4;9;1;3;9;0;2;5;0;0;1;3;6;NA;NA;0;0;42;0;1;1;0;NA;0;NA;0;10;4;3;5;5;0;3;NA;NA;4;7;3;12;9;10;3;7;0;1;0;3;22;0;3;1;16;0;NA;22;1;2;NA;NA;2;0;0;1;NA;2;1;2;1;0;0;0;2;1;7;NA;NA;0;NA;NA;1;0;NA;3;0;1
2002;2;13;5;4;3;40;41;4;0;26;NA;51;5;10;NA;0;NA;46;32;39;0;2;7;NA;3;0;NA;20;47;37;0;2;53;11;20;48;0;5;37;0;0;13;53;38;NA;NA;16;4;49;0;1;39;4;NA;6;0;1;46;35;28;41;42;8;26;NA;NA;31;33;22;50;50;30;6;39;0;8;1;17;NA;17;5;12;25;0;32;26;4;12;NA;NA;1;0;0;4;NA;2;3;24;6;0;11;0;5;1;4;NA;NA;18;27;NA;2;0;NA;30;3;0
2002;3;10;0;1;1;35;13;1;0;21;NA;56;1;6;NA;0;NA;41;42;47;0;4;0;NA;1;0;NA;10;51;34;0;1;60;2;14;40;0;3;31;0;0;5;52;32;NA;NA;2;4;58;0;0;28;1;NA;1;0;0;76;21;23;36;34;2;18;NA;NA;48;36;12;48;56;40;6;24;0;4;0;9;125;5;4;2;20;0;34;39;2;4;NA;NA;2;0;0;3;NA;1;1;10;6;0;2;0;9;0;5;NA;NA;6;9;NA;1;0;NA;34;1;0
2002;4;2;NA;0;0;NA;8;1;0;NA;NA;NA;NA;2;NA;0;NA;23;14;61;0;1;0;NA;0;0;NA;NA;NA;10;0;0;NA;3;NA;46;0;3;NA;0;0;NA;48;NA;NA;NA;NA;1;18;0;0;NA;0;NA;4;0;0;67;11;NA;NA;39;6;15;NA;NA;39;NA;NA;20;46;NA;2;NA;0;2;0;NA;NA;1;1;4;1;0;NA;17;NA;2;NA;NA;2;0;0;0;NA;1;0;2;0;0;2;0;0;0;1;NA;NA;1;NA;NA;2;0;NA;NA;NA;0
2002;5;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;3;0;8;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;62;0;0;NA;0;0;NA;4;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;7;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;0;NA;NA;0;0;NA;NA;NA;0
2002;6;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;5;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2002;7;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2002;8;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2002;9;1;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;2;0;1;0;0;0;NA;0;0;NA;NA;NA;1;0;0;NA;0;NA;2;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;1;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;1;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2002;10;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;1;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;2;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2002;11;3;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;2;NA;0;NA;18;1;15;0;1;0;NA;0;0;NA;NA;NA;16;0;0;NA;2;NA;40;0;0;NA;0;0;NA;13;NA;NA;NA;NA;1;8;0;0;NA;0;NA;0;0;0;15;NA;NA;NA;NA;0;NA;NA;NA;0;NA;NA;18;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;1;0;NA;8;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;1;0;3;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2002;12;19;1;1;2;31;12;2;0;17;NA;60;NA;7;NA;0;NA;64;10;53;1;1;0;NA;0;0;NA;NA;NA;57;0;2;NA;8;NA;96;0;3;30;0;0;NA;58;16;NA;NA;NA;6;27;0;1;NA;1;NA;0;0;0;47;7;22;39;NA;7;8;NA;NA;44;21;NA;93;63;38;2;NA;1;2;0;10;327;8;1;3;6;0;NA;23;NA;5;NA;NA;2;0;0;3;NA;2;2;3;0;0;9;0;8;1;5;NA;NA;2;NA;NA;1;0;NA;NA;1;0
2003;1;30;11;4;10;65;18;18;1;37;NA;73;19;14;58;3;NA;81;37;67;9;4;7;NA;6;0;NA;17;73;65;0;5;105;22;30;87;2;18;59;3;3;8;76;54;NA;NA;15;7;44;1;0;39;2;NA;6;NA;3;68;21;44;64;41;26;32;NA;NA;70;57;14;111;91;83;14;16;5;12;3;28;310;12;8;11;23;1;NA;36;6;19;NA;NA;13;2;3;5;NA;11;9;19;9;1;21;1;19;3;23;NA;NA;14;21;NA;7;3;NA;46;7;3
2003;2;20;16;1;10;68;24;29;0;46;NA;81;17;19;59;0;NA;77;48;73;11;8;8;NA;8;0;NA;22;79;63;0;8;109;24;31;88;0;27;65;1;0;5;80;58;NA;NA;16;3;56;0;0;57;0;NA;7;0;3;77;40;45;65;50;30;41;NA;NA;74;57;23;110;91;83;19;30;1;15;1;31;306;12;12;12;43;0;57;48;9;22;NA;NA;16;0;1;4;NA;11;11;23;9;0;22;0;18;2;36;NA;NA;26;27;NA;9;1;NA;46;5;1
2003;3;2;1;0;1;39;11;14;0;23;NA;74;1;4;NA;0;NA;62;16;48;1;1;0;NA;1;0;NA;8;45;49;0;0;89;2;15;67;0;12;34;0;0;4;44;32;NA;NA;3;0;38;0;0;31;0;NA;0;0;1;60;9;27;46;35;3;19;NA;NA;60;37;7;77;78;31;5;22;0;5;0;14;293;0;5;1;7;0;29;32;1;6;NA;NA;1;0;0;0;NA;2;2;7;1;0;5;0;4;0;5;NA;NA;4;7;NA;3;0;NA;42;1;0
2003;4;0;NA;0;1;NA;8;1;0;NA;NA;NA;NA;0;NA;0;NA;18;27;19;0;1;0;NA;0;0;NA;NA;NA;7;0;0;NA;2;NA;35;0;3;NA;0;0;NA;17;NA;NA;NA;NA;0;1;0;0;NA;0;NA;1;0;0;47;12;NA;NA;51;6;11;NA;NA;39;NA;NA;38;65;NA;5;NA;0;1;0;8;306;0;1;1;1;0;NA;1;NA;3;NA;NA;1;0;0;0;NA;1;1;7;0;0;1;0;0;1;2;NA;NA;2;NA;NA;1;0;NA;NA;NA;0
2003;5;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2003;6;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2003;7;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2003;8;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2003;9;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2003;10;2;NA;3;1;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;5;3;4;0;1;0;NA;1;0;NA;NA;NA;4;0;1;NA;2;NA;15;0;2;NA;0;0;NA;1;NA;NA;NA;NA;0;3;0;0;NA;0;NA;6;0;0;22;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;0;NA;1;NA;0;NA;0;NA;NA;NA;1;3;1;0;NA;4;NA;4;NA;NA;1;0;0;0;NA;1;0;0;1;0;1;0;1;1;1;NA;NA;NA;NA;NA;1;0;NA;NA;NA;0
2003;11;6;NA;3;1;NA;NA;6;0;NA;NA;NA;NA;6;NA;0;NA;44;12;35;0;4;4;NA;2;0;NA;NA;NA;38;0;2;NA;13;NA;96;1;16;NA;0;0;NA;41;NA;NA;NA;NA;2;5;1;0;NA;3;NA;5;0;2;57;NA;NA;NA;NA;3;NA;NA;NA;28;NA;NA;64;0;NA;5;NA;1;NA;1;NA;NA;NA;3;6;9;0;NA;3;NA;10;NA;NA;2;0;0;3;NA;3;3;0;4;0;16;0;6;1;2;NA;NA;NA;NA;NA;3;0;NA;NA;NA;1
2003;12;17;11;4;1;77;27;17;1;41;NA;59;NA;10;NA;3;NA;67;25;53;0;5;10;NA;5;1;NA;NA;NA;67;1;6;NA;22;NA;104;4;27;62;2;0;NA;84;NA;NA;NA;NA;3;20;2;1;NA;3;NA;12;5;3;80;38;39;63;NA;16;25;NA;NA;64;50;NA;96;78;48;12;NA;4;12;1;20;NA;12;8;16;20;0;NA;20;NA;21;NA;NA;2;1;2;5;NA;8;7;17;6;1;20;1;24;3;8;NA;NA;11;NA;NA;5;2;NA;NA;4;2
2004;1;37;46;24;12;108;72;36;1;65;NA;102;41;31;NA;15;NA;92;87;99;8;34;46;NA;44;7;NA;53;124;80;1;39;125;41;48;98;25;47;109;14;0;35;116;101;NA;NA;26;25;60;14;15;76;20;NA;35;NA;20;130;58;69;100;98;47;70;NA;NA;99;93;66;114;105;92;70;62;31;34;13;44;226;45;44;34;73;1;NA;61;32;51;NA;NA;16;7;15;32;NA;40;34;62;42;4;47;3;60;24;41;NA;NA;43;60;NA;27;14;NA;79;21;14
2004;2;35;41;14;14;104;70;41;0;69;NA;100;36;31;NA;5;NA;79;84;102;12;26;33;NA;37;2;NA;55;124;78;0;36;118;43;40;98;6;54;101;8;0;47;115;92;NA;NA;28;19;76;1;9;97;16;NA;34;0;9;161;64;69;100;111;47;81;NA;NA;108;101;53;109;113;98;52;69;6;34;1;49;222;41;41;31;73;0;97;75;23;45;NA;NA;17;1;9;25;NA;23;29;52;38;0;41;1;68;16;37;NA;NA;51;91;NA;20;4;NA;80;25;4
2004;3;40;38;21;13;196;104;46;0;119;NA;136;29;24;NA;4;NA;112;98;132;13;16;32;NA;43;1;NA;83;190;99;0;21;185;45;77;127;3;69;176;6;0;54;161;126;NA;NA;37;10;74;2;0;169;10;NA;42;0;5;233;102;108;174;217;60;120;NA;NA;154;136;94;142;169;120;61;98;2;56;1;72;295;44;40;45;77;0;150;67;22;54;NA;NA;22;1;9;16;NA;22;39;77;42;1;41;0;59;6;25;NA;NA;61;107;NA;19;5;NA;150;26;3
2004;4;2;NA;0;0;NA;32;5;0;NA;NA;NA;NA;3;NA;0;NA;76;17;129;0;3;0;NA;0;0;NA;NA;NA;70;0;0;NA;1;42;144;0;20;NA;0;0;NA;119;NA;NA;NA;NA;1;20;0;0;NA;0;NA;1;0;0;129;31;NA;NA;211;4;60;NA;NA;101;NA;NA;104;147;NA;6;NA;0;3;0;NA;327;1;3;1;10;0;NA;25;NA;3;NA;NA;0;0;0;0;NA;1;0;30;2;0;2;0;2;0;3;NA;NA;2;NA;NA;1;0;NA;NA;NA;0
2004;5;1;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;1;NA;0;NA;7;1;36;0;0;0;NA;0;0;0;NA;NA;18;0;0;NA;0;NA;127;0;0;NA;0;0;NA;48;NA;NA;NA;NA;0;1;0;0;NA;0;NA;0;0;0;58;NA;NA;NA;NA;0;4;NA;NA;NA;NA;NA;NA;91;NA;0;NA;0;NA;0;NA;386;NA;0;1;0;0;NA;1;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2004;6;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2004;7;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2004;8;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2004;9;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2004;10;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;1;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2004;11;3;NA;1;0;NA;NA;1;0;NA;NA;NA;NA;2;NA;0;NA;13;2;6;0;1;0;NA;1;0;NA;NA;NA;2;0;0;NA;2;NA;18;0;2;NA;0;0;NA;19;NA;NA;NA;NA;0;3;0;0;NA;0;NA;0;0;0;7;NA;NA;NA;NA;1;NA;NA;NA;0;NA;NA;11;0;NA;4;NA;0;NA;0;NA;75;NA;2;1;4;0;NA;4;NA;2;NA;NA;0;0;0;0;0;0;0;1;0;0;4;0;1;0;1;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2004;12;16;18;9;4;83;36;11;1;44;NA;73;NA;14;NA;3;NA;44;38;39;6;19;11;NA;5;1;NA;NA;NA;46;0;12;NA;15;29;73;5;17;69;1;2;21;80;55;NA;NA;NA;4;30;4;1;NA;10;NA;19;8;13;79;45;45;57;NA;21;44;NA;NA;59;58;32;73;69;43;25;37;15;19;4;30;139;22;13;26;24;1;NA;17;NA;29;NA;NA;3;2;3;14;7;19;12;30;18;1;21;2;20;3;20;NA;NA;16;NA;NA;14;3;NA;NA;7;4
2005;1;23;33;16;11;65;48;28;0;48;NA;64;21;17;NA;8;NA;50;61;44;8;23;27;NA;17;2;NA;40;86;40;0;18;80;37;42;54;2;34;84;1;7;30;77;63;NA;NA;15;4;47;1;3;64;6;NA;32;NA;19;86;58;52;74;86;37;78;NA;NA;65;69;47;68;70;52;38;48;25;32;6;49;140;40;31;32;48;1;NA;35;16;39;NA;NA;14;5;9;15;22;22;17;46;26;2;37;3;33;7;32;NA;NA;31;39;NA;17;7;NA;65;15;7
2005;2;27;32;12;17;76;49;33;0;50;NA;66;14;21;52;4;NA;46;72;52;12;29;19;NA;20;0;NA;39;82;36;0;22;72;36;30;52;1;38;71;2;0;20;72;59;NA;NA;12;9;73;0;6;72;4;NA;25;0;19;88;55;51;75;87;37;79;NA;NA;62;74;45;62;65;52;58;47;8;32;3;49;119;35;41;27;61;0;62;59;17;39;NA;NA;24;0;6;19;21;21;23;39;27;0;34;0;41;10;44;NA;NA;32;58;NA;15;2;NA;62;11;3
2005;3;14;19;8;6;57;37;22;0;43;NA;57;10;9;NA;1;NA;38;46;39;4;14;4;NA;15;0;NA;34;68;28;0;11;65;21;24;40;0;24;70;0;0;22;66;45;NA;NA;15;2;52;0;1;65;0;NA;15;0;6;90;35;43;72;78;23;65;NA;NA;59;58;34;47;61;37;38;33;0;23;0;37;NA;16;25;16;37;0;77;45;10;25;NA;NA;13;0;1;7;11;10;13;24;13;0;18;0;23;1;21;NA;NA;20;45;NA;7;1;NA;51;7;0
2005;4;2;NA;0;0;NA;4;0;0;NA;NA;NA;NA;1;NA;0;NA;8;3;56;0;1;0;NA;0;0;NA;NA;NA;9;0;0;NA;0;4;19;0;0;NA;0;0;NA;18;NA;NA;NA;NA;1;2;0;0;NA;0;NA;1;0;0;25;6;NA;NA;27;1;6;NA;NA;34;NA;NA;17;51;NA;1;NA;0;1;0;NA;NA;1;0;2;1;0;NA;2;NA;0;NA;NA;0;0;0;0;0;0;0;1;1;0;1;0;2;0;2;NA;NA;0;NA;NA;0;0;NA;NA;NA;0
2005;5;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;1;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;3;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2005;6;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2005;7;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;0;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
